60531045,1967,4.04,https://images.gr-assets.com/books/1327881361m/320.jpg,Cien años de soledad,,"Gabriel García Márquez, Gregory Rabassa"
375751513,1891,4.06,https://images.gr-assets.com/books/1424596966m/5297.jpg,The Picture of Dorian Gray,,"Oscar Wilde, Jeffrey Eugenides"
345803507,2012,3.88,https://images.gr-assets.com/books/1336418837m/13536860.jpg,Fifty Shades Freed,,E.L. James
393970124,1897,3.98,https://images.gr-assets.com/books/1387151694m/17245.jpg,Dracula,,"Bram Stoker, Nina Auerbach, David J. Skal"
307269981,2006,4.22,https://images.gr-assets.com/books/1351778881m/5060378.jpg,Flickan som lekte med elden,,"Stieg Larsson, Reg Keeland"
1612130585,2011,3.87,https://images.gr-assets.com/books/1358266080m/11857408.jpg,Fifty Shades Darker,,E.L. James
60786507,1998,4.02,https://images.gr-assets.com/books/1412242487m/7244.jpg,The Poisonwood Bible,,Barbara Kingsolver
349113912,2000,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Me Talk Pretty One Day,,David Sedaris
99408392,1963,4.22,https://images.gr-assets.com/books/1384434560m/19543.jpg,Where the Wild Things Are,,Maurice Sendak
140449264,1844,4.21,https://images.gr-assets.com/books/1309203605m/7126.jpg,Le Comte de Monte-Cristo,,"Alexandre Dumas, Robin Buss"
307265439,2006,3.95,https://images.gr-assets.com/books/1439197219m/6288.jpg,The Road,,Cormac McCarthy
7524277,2013,3.63,https://images.gr-assets.com/books/1395582745m/18710190.jpg,Allegiant,,Veronica Roth
,2011,3.94,https://images.gr-assets.com/books/1481509554m/9418327.jpg,Bossypants,,Tina Fey
446693804,1999,4.15,https://images.gr-assets.com/books/1385738968m/3473.jpg,A Walk to Remember,,Nicholas Sparks
440241413,2000,3.61,https://images.gr-assets.com/books/1327872404m/9416.jpg,Confessions of a Shopaholic,,Sophie Kinsella
451525264,1862,4.14,https://images.gr-assets.com/books/1411852091m/24280.jpg,Les Misérables,,"Victor Hugo, Lee Fahnestock, Norman MacAfee"
553381695,1998,4.4,https://images.gr-assets.com/books/1358254974m/10572.jpg,A Clash of Kings,,George R.R. Martin
143037145,2005,3.64,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Memory Keeper's Daughter,,Kim Edwards
670026603,2012,4.27,https://images.gr-assets.com/books/1357108762m/15507958.jpg,Me Before You,,Jojo Moyes
684833395,1961,3.98,https://images.gr-assets.com/books/1463157317m/168668.jpg,Catch-22,,Joseph Heller
751529818,1997,4.06,https://images.gr-assets.com/books/1423763749m/6900.jpg,Tuesdays with Morrie,,"Mitch Albom, Saulius Dagys"
312422156,2002,3.98,https://images.gr-assets.com/books/1437029776m/2187.jpg,Middlesex,,Jeffrey Eugenides
143039563,1876,3.89,https://images.gr-assets.com/books/1404811979m/24583.jpg,The Adventures of Tom Sawyer,,"Mark Twain, Guy Cardwell, John Seelye"
440498058,1962,4.04,https://images.gr-assets.com/books/1329061522m/18131.jpg,A Wrinkle in Time,,Madeleine L'Engle
143038095,1989,3.9,https://images.gr-assets.com/books/1304978653m/7763.jpg,The Joy Luck Club,,Amy Tan
038549081X,1985,4.06,https://images.gr-assets.com/books/1498057733m/38447.jpg,The Handmaid's Tale,,Margaret Atwood
385729332,2001,3.75,https://images.gr-assets.com/books/1461611233m/452306.jpg,The Sisterhood of the Traveling Pants,,Ann Brashares
,1955,3.88,https://images.gr-assets.com/books/1377756377m/7604.jpg,Lolita,,"Vladimir Nabokov, Craig Raine"
60987103,1995,3.52,https://images.gr-assets.com/books/1437733293m/37442.jpg,Wicked: The Life and Times of the Wicked Witch of the West,,"Gregory Maguire, Douglas Smith"
582418275,1991,3.99,https://images.gr-assets.com/books/1418465200m/5358.jpg,The Firm,,John Grisham
316098337,2010,4.03,https://images.gr-assets.com/books/1344265419m/7937843.jpg,Room,,Emma Donoghue
521618746,1600,4,https://images.gr-assets.com/books/1351051208m/1420.jpg,"The Tragicall Historie of Hamlet, Prince of Denmark",,"William Shakespeare, Richard Andrews, Rex Gibson"
340839937,1965,4.19,https://images.gr-assets.com/books/1434908555m/234225.jpg,Dune,,Frank Herbert
316346624,2000,3.92,https://images.gr-assets.com/books/1473396980m/2612.jpg,The Tipping Point: How Little Things Can Make a Big Difference,,Malcolm Gladwell
1451648537,2011,4.09,https://images.gr-assets.com/books/1327861368m/11084145.jpg,Steve Jobs,,Walter Isaacson
451163966,1962,4.18,https://images.gr-assets.com/books/1485308778m/332613.jpg,One Flew Over the Cuckoo's Nest,,Ken Kesey
684830493,1952,3.73,https://images.gr-assets.com/books/1329189714m/2165.jpg,The Old Man and the Sea,,Ernest Hemingway
142000663,1939,3.92,https://images.gr-assets.com/books/1352912927m/4395.jpg,The Grapes of Wrath,,John Steinbeck
1401308589,2003,3.9,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Five People You Meet in Heaven,,Mitch Albom
451528824,1908,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Anne of Green Gables,,L.M. Montgomery
1416914307,2009,4.34,https://images.gr-assets.com/books/1369452339m/3777732.jpg,City of Glass,,Cassandra Clare
055357342X,2000,4.54,https://images.gr-assets.com/books/1497931121m/62291.jpg,A Storm of Swords,,George R.R. Martin
006075995X,1996,3.79,https://images.gr-assets.com/books/1408313524m/137791.jpg,Divine Secrets of the Ya-Ya Sisterhood,,Rebecca Wells
440242940,1991,4.2,https://images.gr-assets.com/books/1402600310m/10964.jpg,Outlander,,Diana Gabaldon
142437263,1850,3.37,https://images.gr-assets.com/books/1404810944m/12296.jpg,The Scarlet Letter,,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym"
1594744769,2011,3.89,https://images.gr-assets.com/books/1472782916m/9460487.jpg,Miss Peregrine’s Home for Peculiar Children,,Ransom Riggs
030726999X,2007,4.2,https://images.gr-assets.com/books/1327708260m/6892870.jpg,Luftslottet som sprängdes,,"Stieg Larsson, Reg Keeland"
804139024,2012,4.39,https://images.gr-assets.com/books/1413706054m/18007564.jpg,The Martian,,Andy Weir
451207149,1989,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Pillars of the Earth,,Ken Follett
1476746583,2014,4.31,https://images.gr-assets.com/books/1451445646m/18143977.jpg,,,Anthony Doerr
1400064163,2010,4.4,https://images.gr-assets.com/books/1327861115m/8664353.jpg,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",,Laura Hillenbrand
671027387,2001,3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Deception Point,,Dan Brown
316055433,2013,3.87,https://images.gr-assets.com/books/1451554970m/17333223.jpg,The Goldfinch,,Donna Tartt
1595141715,2007,4.02,https://images.gr-assets.com/books/1333822506m/1217100.jpg,Thirteen Reasons Why,,Jay Asher
452287022,1999,3.85,https://images.gr-assets.com/books/1327197580m/2865.jpg,Girl with a Pearl Earring,,Tracy Chevalier
525421033,2009,3.96,https://images.gr-assets.com/books/1347462970m/4374400.jpg,If I Stay,,Gayle Forman
312353766,1997,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Red Tent,,Anita Diamant
786856866,2006,4.23,https://images.gr-assets.com/books/1400602661m/28186.jpg,The Sea of Monsters,,Rick Riordan
446528056,2006,4.01,https://images.gr-assets.com/books/1397749854m/5526.jpg,Dear John,,Nicholas Sparks
1416914293,2008,4.21,https://images.gr-assets.com/books/1432730356m/1582996.jpg,City of Ashes,,Cassandra Clare
743477103,1606,3.88,https://images.gr-assets.com/books/1459795224m/8852.jpg,The Tragedy of Macbeth,,William Shakespeare
618346260,1954,4.42,https://images.gr-assets.com/books/1298415523m/15241.jpg,The Two Towers,,J.R.R. Tolkien
031232118X,2004,3.83,https://images.gr-assets.com/books/1305063535m/42156.jpg,Something Borrowed,,Emily Giffin
394800168,1960,4.29,https://images.gr-assets.com/books/1468680100m/23772.jpg,Green Eggs and Ham,,"Dr. Seuss, לאה נאור"
142403881,1964,4.1,https://images.gr-assets.com/books/1309211401m/6310.jpg,Charlie and the Chocolate Factory,,"Roald Dahl, Quentin Blake"
1423101464,2008,4.39,https://images.gr-assets.com/books/1443142158m/2120932.jpg,The Battle of the Labyrinth,,Rick Riordan
192833596,1860,3.75,https://images.gr-assets.com/books/1327920219m/2623.jpg,Great Expectations,,Charles Dickens
345339738,1955,4.51,https://images.gr-assets.com/books/1389977161m/18512.jpg,The Return of the King,,J.R.R. Tolkien
,1942,3.96,https://images.gr-assets.com/books/1349927872m/49552.jpg,L’Étranger,,"Albert Camus, Matthew    Ward"
142311339X,2010,4.35,https://images.gr-assets.com/books/1464201003m/7736182.jpg,The Lost Hero,,Rick Riordan
1250012570,2013,4.11,https://images.gr-assets.com/books/1341952742m/15745753.jpg,Eleanor & Park,,Rainbow Rowell
055358202X,2005,4.1,https://images.gr-assets.com/books/1429538615m/13497.jpg,A Feast for Crows,,George R.R. Martin
525423648,2010,3.68,https://images.gr-assets.com/books/1367706191m/7735333.jpg,Matched,,Ally Condie
747263744,2001,4.11,https://images.gr-assets.com/books/1258417001m/4407.jpg,American Gods,,Neil Gaiman
385199570,1978,4.34,https://images.gr-assets.com/books/1213131305m/149267.jpg,The Stand,,"Stephen King, Bernie Wrightson"
446547565,2008,4.14,https://images.gr-assets.com/books/1286549186m/6400090.jpg,The Last Song,,Nicholas Sparks
552151696,1998,3.6,https://images.gr-assets.com/books/1360095966m/11125.jpg,Digital Fortress,,Dan Brown
141439580,1815,3.99,https://images.gr-assets.com/books/1373627931m/6969.jpg,Emma,,"Jane Austen, Fiona Stafford"
345803922,1877,4.02,https://images.gr-assets.com/books/1352422904m/15823480.jpg,Анна Каренина,,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude"
393312836,1962,3.98,https://images.gr-assets.com/books/1348339306m/227463.jpg,A Clockwork Orange,,Anthony Burgess
964729237,2007,3.74,https://images.gr-assets.com/books/1344270232m/1812457.jpg,The Shack: Where Tragedy Confronts Eternity,,William Paul Young
739380338,2009,4.5,https://images.gr-assets.com/books/1327924597m/4502507.jpg,The Last Olympian,,Rick Riordan
451169514,1986,4.18,https://images.gr-assets.com/books/1309376909m/18342.jpg,It,,Stephen King
143058142,1866,4.18,https://images.gr-assets.com/books/1382846449m/7144.jpg,Преступление и наказание,,"Fyodor Dostoyevsky, David McDuff"
61148512,1963,3.98,https://images.gr-assets.com/books/1473890514m/6514.jpg,The Bell Jar,,Sylvia Plath
7205236,1996,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Angela's Ashes: A Memoir,,Frank McCourt
553208845,1922,3.99,https://images.gr-assets.com/books/1428715580m/52036.jpg,Siddhartha,,"Hermann Hesse, Hilda Rosner"
679745580,1965,4.05,https://images.gr-assets.com/books/1424931136m/168642.jpg,In Cold Blood,,Truman Capote
316042676,2009,3.76,https://images.gr-assets.com/books/1327873282m/6304335.jpg,Beautiful Creatures,,"Kami Garcia, Margaret Stohl"
1416975861,2010,4.33,https://images.gr-assets.com/books/1454962884m/7171637.jpg,Clockwork Angel,,Cassandra Clare
141301066,1988,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Matilda,,"Roald Dahl, Quentin Blake"
385534639,2011,4.03,https://images.gr-assets.com/books/1387124618m/9361589.jpg,The Night Circus,,Erin Morgenstern
743227441,2001,4.04,https://images.gr-assets.com/books/1355932638m/37470.jpg,The Other Boleyn Girl,,Philippa Gregory
689865384,2005,3.86,https://images.gr-assets.com/books/1443904172m/24770.jpg,Uglies,,Scott Westerfeld
,2011,4.31,https://images.gr-assets.com/books/1327885335m/10664113.jpg,A Dance with Dragons,,George R.R. Martin
618640150,1955,4.47,https://images.gr-assets.com/books/1411114164m/33.jpg,The Lord of the Rings,,J.R.R. Tolkien
307592731,2012,3.96,https://images.gr-assets.com/books/1453189881m/12262741.jpg,Wild: From Lost to Found on the Pacific Crest Trail,,Cheryl Strayed
930289234,1987,4.35,https://images.gr-assets.com/books/1442239711m/472331.jpg,Watchmen,,"Alan Moore, Dave Gibbons, John Higgins"
075640407X,2007,4.55,https://images.gr-assets.com/books/1472068073m/186074.jpg,The Name of the Wind,,Patrick Rothfuss
316017922,2008,4.11,https://images.gr-assets.com/books/1344266315m/3228917.jpg,Outliers: The Story of Success,,Malcolm Gladwell
142437247,1851,3.46,https://images.gr-assets.com/books/1327940656m/153747.jpg,"Moby Dick; or, The Whale",,"Herman Melville, Andrew Delbanco, Tom Quirk"
385340990,2008,4.12,https://images.gr-assets.com/books/1351979318m/2728527.jpg,The Guernsey Literary and Potato Peel Pie Society,,"Mary Ann Shaffer, Annie Barrows"
393327345,1996,4.2,https://images.gr-assets.com/books/1357128997m/5759.jpg,Fight Club,,Chuck Palahniuk
441008534,2001,3.96,https://images.gr-assets.com/books/1468560853m/301082.jpg,Dead Until Dark,,Charlaine Harris
671727796,1982,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Color Purple,,Alice Walker
739461192,2005,4.12,https://images.gr-assets.com/books/1308858322m/12691.jpg,Marley & Me: Life and Love with the World's Worst Dog,,John Grogan
312330871,1939,4.23,https://images.gr-assets.com/books/1391120695m/16299.jpg,Ten Little Niggers,,Agatha Christie
385504225,2009,3.66,https://images.gr-assets.com/books/1358274396m/6411961.jpg,The Lost Symbol,,Dan Brown
1416989412,2009,4,https://images.gr-assets.com/books/1358261334m/6339664.jpg,"Hush, Hush",,Becca Fitzpatrick
,2011,4.15,https://images.gr-assets.com/books/1358259032m/11505797.jpg,Beautiful Disaster,,Jamie McGuire
1561797464,1843,4.02,https://images.gr-assets.com/books/1406512317m/5326.jpg,A Christmas Carol,,Charles Dickens
345476875,1976,3.97,https://images.gr-assets.com/books/1380631642m/43763.jpg,Interview with the Vampire,,Anne Rice
62059939,2012,4.15,https://images.gr-assets.com/books/1322103400m/10507293.jpg,The Selection,,Kiera Cass
312362080,1994,4.03,https://images.gr-assets.com/books/1316730230m/6853.jpg,One for the Money,,Janet Evanovich
1400052173,2010,4.04,https://images.gr-assets.com/books/1327878144m/6493208.jpg,The Immortal Life of Henrietta Lacks,,Rebecca Skloot
99446782,1988,4.14,https://images.gr-assets.com/books/1390426249m/23807.jpg,The Silence of the Lambs,,Thomas Harris
159514174X,2007,4.14,https://images.gr-assets.com/books/1361098973m/345627.jpg,,,Richelle Mead
316010669,2005,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Blink: The Power of Thinking Without Thinking,,Malcolm Gladwell
038572179X,2001,3.88,https://images.gr-assets.com/books/1320449708m/6867.jpg,Atonement,,Ian McEwan
553213695,1915,3.78,https://images.gr-assets.com/books/1359061917m/485894.jpg,Die Verwandlung,,"Franz Kafka, Stanley Corngold"
141382899,2007,4.33,https://images.gr-assets.com/books/1361038385m/561456.jpg,The Titan's Curse,,Rick Riordan
030788743X,2011,4.31,https://images.gr-assets.com/books/1500930947m/9969571.jpg,,,Ernest Cline
1554681723,2006,4.19,https://images.gr-assets.com/books/1377206302m/3153910.jpg,The Art of Racing in the Rain,,Garth Stein
739303406,2003,3.98,https://images.gr-assets.com/books/1312066724m/21996.jpg,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",,"Erik Larson, Tony Goldwyn"
425263908,2012,4.19,https://images.gr-assets.com/books/1477803272m/13572249.jpg,Bared to You,,Sylvia Day
